GeneFamily,Sample,Value,Condition
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,69.26223766060001,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,100.6405344438,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,52.711165264399995,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,39.2433058577,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,47.1724438855,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,134.9609560098,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.4276998956,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,31.338360655,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,19.5870946539,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,3.1434392851,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,25.8859573314,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,1.5637254812,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,7.82539646,Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,3.9216217343,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,3.1311255414,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,15.6673698029,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.7361547639,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,1.5661793564,No-Monarch
UniRef90_A0A062XBK5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,39.529632713699996,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,61.067297295100005,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,28.847444190700003,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,12.7908269604,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,34.2891010089,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,65.7449841216,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,70.1878999157,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,64.152762725,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,58.839577616099994,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,46.801366951999995,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,23.7351810223,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,98.04126958219999,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,23.2964876595,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,21.988897627100002,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,14.629788232300001,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,5.155830266000001,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,15.0015745134,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,11.5800595198,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,11.7481372152,Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,11.9330121911,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,2.7002911618,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,14.8086355259,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,6.6178371186,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,13.0625469483,No-Monarch
UniRef90_A0A062XBL4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.8157790901,No-Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A062XBL6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,28.0538619799,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,55.1901003737,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,54.4897590872,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,17.674676528699997,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,26.7802892906,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,36.2244466612,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,63.789178497799995,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,48.482025049499995,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,58.8004458048,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.6923937354,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,32.7896835471,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,87.7229176287,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,15.3420838734,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,37.1486732607,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,29.6646579817,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,21.5120346677,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,27.6003273926,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,24.235749206999998,Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,20.9929447278,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,20.7906260537,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,12.459738554000001,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,14.093217360699999,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,52.6693263672,No-Monarch
UniRef90_A0A062XBL9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,26.984715489899997,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,13.3339259523,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,20.2285883815,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,6.8965517241,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,27.7777777778,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,20.895806559100002,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.5592875593,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,6.8965517241,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,30.799739879,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,38.0702523231,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,39.2112075258,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,69.5557696539,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,46.051966434099995,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,75.9376576728,Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,53.8458636067,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,56.440047300399996,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,74.0906919644,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,59.058115890500005,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,185.0827906714,No-Monarch
UniRef90_A0A062XBM9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,35.1410339934,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,64.127559856,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,31.6258156599,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,44.371056385100005,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,63.746005965200006,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,61.1272924755,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,67.6093520763,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,49.4498479955,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,40.6438919053,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,35.3988967023,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,102.5299869884,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,17.378491603900002,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,46.939729264200004,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,26.7475574569,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,19.2899175421,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,7.932340318,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,24.5598315702,Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,9.2681732366,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,12.5730019794,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,16.368828276800002,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,12.950467606199998,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,19.2703764239,No-Monarch
UniRef90_A0A062XBN0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,39.5447480064,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.172195483200003,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,42.812081256300004,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,34.9305230985,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,57.4338477493,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,22.6853928496,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,29.641702025100003,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,31.7179499666,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,131.07471131,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,16.7499361085,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,8.1174691255,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,3.6968703019999998,Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,7.4454444803,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,3.8399234224,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,3.7106262284,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,3.7349086674,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,4.3899229178,No-Monarch
UniRef90_A0A062XBN2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,48.258256463900004,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,61.6569826693,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,35.7283220208,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,68.3712764697,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,55.1164754913,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,42.6511687865,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,34.5805905292,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,24.3190891267,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.883740318,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,77.3801398447,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,8.1037347828,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,19.3267987569,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,11.9370602123,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,2.2988505747,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,18.1411297803,Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,7.5254842075,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,7.2304442709000005,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,8.9897756962,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,15.093385171700001,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,16.480018833800003,No-Monarch
UniRef90_A0A062XBN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,33.3797136527,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,49.990206518,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,30.8516463582,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,7.341070680700001,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,38.239838843600005,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,58.717253959,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,27.3258259158,Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,38.4676319,No-Monarch
UniRef90_A0A062XBN5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,32.229963438,No-Monarch
